vendor_id,session_id,relationship,relationship_detail
V02,3087,stranger,stranger
V02,3118,stranger,stranger
V02,3056,familiar,friends
V02,3085,stranger,stranger
V02,3103,stranger,stranger
V02,3095,familiar,friends
V02,3125,stranger,stranger
V02,3107,stranger,stranger
V02,3088,familiar,siblings
V02,3046,stranger,stranger
V02,3099,stranger,stranger
V02,3081,stranger,stranger
V02,3121,familiar,friends
V02,3122,stranger,stranger
V02,3084,familiar,friends
V02,3096,stranger,stranger
V02,3109,stranger,stranger
V02,3112,stranger,stranger
V02,3115,stranger,stranger
V02,3093,stranger,stranger
V02,3114,stranger,stranger
V02,3082,stranger,stranger
V02,3098,stranger,stranger
V02,3105,familiar,classmates
V02,3104,stranger,stranger
V02,3123,familiar,friends
V02,3127,stranger,stranger
V02,3092,familiar,friends
V02,3126,familiar,friends
V02,3108,familiar,classmates
V02,3124,familiar,friends
V02,5041,stranger,stranger
V02,3113,stranger,stranger
V02,3091,stranger,stranger
V02,3094,familiar,siblings
V02,3069,stranger,stranger
V02,3054,stranger,stranger
V02,3016,stranger,stranger
V02,3067,familiar,friends
V02,3040,familiar,friends
V02,3301,familiar,friends
V02,3026,stranger,stranger
V02,3078,stranger,stranger
V02,3219,familiar,friends
V02,3025,stranger,stranger
V02,3059,stranger,stranger
V02,3191,stranger,stranger
V02,3077,stranger,stranger
V02,3031,familiar,friends
V02,3043,stranger,stranger
V02,3048,stranger,stranger
V02,3079,stranger,stranger
V02,3075,stranger,stranger
V02,3041,stranger,stranger
V02,3049,stranger,stranger
V02,3045,stranger,stranger
V02,3053,stranger,stranger
V02,3073,stranger,stranger
V02,3039,stranger,stranger
V02,3070,familiar,friends
V02,3047,familiar,family-generic
V02,3063,familiar,friends
V02,3052,stranger,stranger
V02,3044,stranger,stranger
V02,3061,familiar,friends
V02,3076,familiar,friends
V02,3051,stranger,stranger
V02,3050,stranger,stranger
V02,3071,stranger,stranger
V02,3074,familiar,friends
V02,3072,familiar,friends
V02,3062,familiar,friends
V02,3066,stranger,stranger
V02,3058,familiar,friends
V02,5042,familiar,friends
V02,3065,familiar,friends
V02,3064,familiar,friends
V02,3057,familiar,friends
V02,3055,familiar,friends
V02,5038,familiar,friends
V02,3080,familiar,friends
V02,5032,familiar,friends
V02,5040,stranger,stranger
V02,5028,familiar,friends
V02,5045,familiar,friends
V02,3181,stranger,stranger
V02,5029,stranger,stranger
V02,5033,stranger,stranger
V02,5036,familiar,friends
V02,3177,stranger,stranger
V02,3231,stranger,stranger
V02,3232,stranger,stranger
V02,5025,familiar,friends
V02,3042,familiar,friends
V02,5034,familiar,dating/spouse/romantic_partner
V02,3186,stranger,stranger
V02,3182,stranger,stranger
V02,3189,stranger,stranger
V02,5031,familiar,friends
V02,3206,stranger,stranger
V02,3183,stranger,stranger
V02,3184,stranger,stranger
V02,5035,familiar,friends
V02,3178,stranger,stranger
V02,3222,stranger,stranger
V02,3223,familiar,friends
V02,3176,stranger,stranger
V02,3199,stranger,stranger
V02,5044,familiar,dating/spouse/romantic_partner
V02,3175,stranger,stranger
V02,3218,stranger,stranger
V02,3220,stranger,stranger
V02,5037,familiar,friends
V02,3208,familiar,classmates
V02,3227,familiar,friends
V02,3188,stranger,stranger
V02,3217,stranger,stranger
V02,3180,familiar,friends
V02,5023,stranger,stranger
V02,3213,stranger,stranger
V02,3200,familiar,friends
V02,3201,stranger,stranger
V02,3187,stranger,stranger
V02,3228,familiar,friends
V02,3185,stranger,stranger
V02,3198,familiar,friends
V02,3190,familiar,friends
V02,5011,familiar,friends
V02,3194,stranger,stranger
V02,3192,stranger,stranger
V02,3196,familiar,dating/spouse/romantic_partner
V02,3197,stranger,stranger
V02,3203,familiar,friends
V02,3205,familiar,classmates
V02,3029,stranger,stranger
V02,3214,familiar,classmates
V02,3204,familiar,classmates
V02,5030,familiar,friends
V02,3195,familiar,friends
V02,3207,familiar,classmates
V02,3221,stranger,stranger
V02,3211,familiar,friends
V02,3034,familiar,friends
V02,3202,stranger,stranger
V02,3179,stranger,stranger
V02,3225,stranger,stranger
V02,3212,familiar,family-generic
V02,3229,stranger,stranger
V02,3022,stranger,stranger
V02,3230,stranger,stranger
V02,3193,stranger,stranger
V02,3210,familiar,classmates
V02,3024,stranger,stranger
V02,3224,stranger,stranger
V02,3036,stranger,stranger
V02,5043,stranger,stranger
V02,3035,familiar,friends
V02,3215,stranger,stranger
V02,3020,familiar,friends
V02,3027,stranger,stranger
V02,3038,familiar,friends
V02,3030,familiar,friends
V02,3018,familiar,friends
V02,3019,familiar,friends
V02,3216,stranger,stranger
V02,3226,stranger,stranger
V02,3017,familiar,friends
